row_index,Molality,Monomer Molecular Weight,Degree of Polymerization,CONDUCTIVITY,Mol_smiles_clean,is_valid,Count_P,Count_Cl,Count_O,Count_Si,Count_C,Count_F,Count_N,Count_S,Heteroatom_count,Topological_diameter_bonds,Longest_chain_atoms_est,MolWt,MolLogP,LogP,TPSA,TPSA_ratio,NumHDonors,NumHAcceptors,NumRotatableBonds,HeavyAtomCount,LabuteASA,Chi0,Chi1,Kappa1,Kappa2,FractionCSP3,RingCount,NumAromaticRings,NumAliphaticRings,MolCharge,MaxCharge,MinCharge,MeanCharge,FG_carbonyl,FG_ester,FG_amine_primary,FG_amine_secondary,FG_tertiary_amine,FG_sulfonyl,FG_thiol,FG_phosphate,FG_ether,FG_aromatic_ring,AromaticAtomCount,EState_sum,EState_mean,EState_max,EState_min,EState_std,Total_formal_charge,Num_positive_atoms,Num_negative_atoms,SASA_sum,TFSI Diffusivity,Li Diffusivity,Poly Diffusivity,Transference Number
44,1.3845,446.72,16.0,4.8154e-05,CC(CC(=O)NCCCO)NC(=O),True,0,0,3,0,8,0,2,0,0,10.0,11,188.22700000000003,-0.9903999999999996,-0.9903999999999996,78.43,0.4166777348626923,3,3,7,13,77.51084814810542,10.104448006685086,6.201907262607799,11.9,7.544022314808277,0.75,0,0,0,0,0.2215525535121752,-0.3963066905155595,-0.0880688809336758,2,0,0,2,2,0,0,0,0,0,0,38.0,2.923076923076923,11.054435941043083,-0.1466421012849588,3.9118069713706496,0,0,0,77.51084814810542,1.5973e-08,7.1584e-09,8.9432e-09,0.078645
45,1.4599,443.68,31.0,4.9037e-05,CC#CC(=O)NCC(COC(=O))O,True,0,0,4,0,8,0,1,0,0,10.0,11,185.179,-1.3401999999999994,-1.3401999999999994,75.63,0.4084156410824121,2,4,5,13,76.07375658586353,10.104448006685086,6.201907262607799,11.46,7.127623024466314,0.5,0,0,0,0,0.2954665495574668,-0.465071353219103,-0.0734706615404397,2,1,0,1,1,0,0,0,1,0,0,41.0,3.1538461538461537,10.715109126984126,-0.8955498866213156,3.91775783046253,0,0,0,76.07375658586353,2.0039e-08,1.3254e-08,8.0362e-09,0.40672
46,1.4225,484.67,26.0,3.667e-05,CC(CO)(COC(=O))C(=O)OCC(F)F,True,0,0,5,0,8,2,0,0,2,9.0,10,226.17499999999995,-0.0337000000000002,-0.0337000000000002,72.83,0.3220072952359898,1,5,7,15,84.96928504575558,11.897341225498538,6.95854286665106,13.76,6.282280005240345,0.75,0,0,0,0,0.3173424493094067,-0.46659796375114,-0.0638488318450765,2,2,0,0,0,0,0,0,2,0,0,55.74999999999999,3.716666666666666,11.71214167611489,-2.7741831485680697,5.285610916898408,0,0,0,84.96928504575558,3.199e-08,2.4492e-08,1.8649e-08,-0.38326
47,1.3357,460.8,31.0,3.6979e-05,CCCC(CC)NCC(CN)OC(=O),True,0,0,2,0,10,0,2,0,0,9.0,10,202.298,0.6550000000000001,0.6550000000000001,64.35,0.318095087445254,2,4,9,14,86.18855026757043,10.811554787871634,6.7779168675293695,13.39,8.96515082928919,0.9,0,0,0,0,0.2929475092428111,-0.461877176051821,-0.0805134222872189,1,1,1,1,2,0,0,0,1,0,0,33.16666666666667,2.3690476190476195,10.10853977702192,-0.195920256991686,2.692669579362316,0,0,0,86.18855026757043,2.7977e-08,1.4036e-08,1.3567e-08,-0.12191
48,1.4299,445.74,17.0,3.5098e-05,CC(N)C(=O)N(C)CCCNC(=O),True,0,0,2,0,8,0,3,0,0,9.0,10,187.243,-1.071899999999999,-1.071899999999999,75.43,0.4028455002323184,2,3,6,13,78.26647657951744,10.267584713501616,6.091422815075581,11.9,6.419740400216335,0.75,0,0,0,0,0.2384375200078167,-0.3586112757458671,-0.0813504777001026,2,0,1,1,2,0,0,0,0,0,0,35.99999999999999,2.7692307692307687,11.217508030990174,-0.454601704879483,3.608823524418728,0,0,0,78.26647657951744,1.135e-08,9.4836e-09,8.4363e-09,0.13522
49,1.369,433.68,19.0,6.6599e-05,CC(C)(CO)NC(=O)COC(=O),True,0,0,4,0,7,0,1,0,0,8.0,9,175.18399999999997,-0.9534999999999998,-0.9534999999999998,75.63,0.4317175084482602,2,4,5,12,70.70958907960767,9.612884175122366,5.515167193676995,10.900000000000002,4.712330989724177,0.7142857142857143,0,0,0,0,0.2930886428418895,-0.457794994532142,-0.0800826848101794,2,1,0,1,1,0,0,0,1,0,0,37.91666666666666,3.159722222222222,10.870347222222222,-0.6772543461829175,4.071150602014156,0,0,0,70.70958907960767,1.8392e-08,1.1358e-08,1.149e-08,0.35866
50,1.3988,461.74,16.0,5.2487e-05,CC(CCCNC(=O)C(C)OC(=O))O,True,0,0,4,0,9,0,1,0,0,10.0,11,203.238,-0.1749000000000002,-0.1749000000000002,75.63,0.3721252915301272,2,4,7,14,83.43947330840088,10.974691494688164,6.574586062669974,12.9,7.3176284871383475,0.7777777777777778,0,0,0,0,0.2933574099082899,-0.4547693838203573,-0.0746413028132161,2,1,0,1,1,0,0,0,1,0,0,40.833333333333336,2.916666666666667,11.120136999244142,-0.7508796296296298,3.926672673319436,0,0,0,83.43947330840088,1.5481e-08,8.7952e-09,1.4424e-08,-0.030745
51,1.4867,476.75,14.0,3.5116e-05,CC(COC(=O)CCCC(C)OC(=O))O,True,0,0,5,0,10,0,0,0,0,11.0,12,218.249,0.6422000000000001,0.6422000000000001,72.83,0.3337014144394705,1,5,8,15,89.36809846869632,11.681798275874712,7.057749310264367,13.900000000000002,8.22831854420972,0.8,0,0,0,0,0.3053748630313536,-0.4648843713957341,-0.0666233109915999,2,2,0,0,0,0,0,0,2,0,0,43.333333333333336,2.888888888888889,11.043168461829175,-0.6330831107057662,3.874774402938428,0,0,0,89.36809846869632,3.0332e-08,1.7841e-08,3.7967e-08,-0.056918
52,1.4559,459.77,19.0,4.5114e-05,CCCCC(CN)NC(=O)CNC(=O),True,0,0,2,0,9,0,3,0,0,10.0,11,201.27,-0.6338999999999981,-0.6338999999999981,84.22,0.4184428876633377,3,3,8,14,84.42144720731875,10.811554787871634,6.739912065068584,12.9,8.496118021753501,0.7777777777777778,0,0,0,0,0.2391460452577358,-0.3505667326443619,-0.0849183653985903,2,0,1,2,3,0,0,0,0,0,0,37.5,2.6785714285714284,11.146342120181403,-0.1910619803476942,3.515880968179884,0,0,0,84.42144720731875,1.3917e-08,8.1471e-09,7.0479e-09,0.16841
53,1.4919,475.76,31.0,4.1784e-05,CCC(C)C(=O)N(C)CC(COC(=O))O,True,0,0,4,0,10,0,1,0,0,10.0,11,217.265,0.0247999999999999,0.0247999999999999,66.84,0.3076427404321911,1,4,7,15,90.01438690939281,11.844934982691242,7.023274467653717,13.900000000000002,7.225857363237215,0.8,0,0,0,0,0.2926718576193936,-0.465071186801665,-0.0702583464857045,2,1,0,0,0,0,0,0,1,0,0,42.33333333333333,2.822222222222222,11.587794312169311,-0.8257350718065009,3.9386249255665056,0,0,0,90.01438690939281,2.9463e-08,1.5963e-08,1.674e-08,-0.18207
54,1.2876,472.71,26.0,1.661e-05,CC#CCOC(=O)C(C)(CO)COC(=O),True,0,0,5,0,10,0,0,0,0,10.0,11,214.217,-0.2755000000000001,-0.2755000000000001,72.83000000000001,0.3399823543416256,1,5,6,15,88.36732386055559,11.734204518682008,7.102700818994493,13.460000000000004,6.846495048775876,0.6,0,0,0,0,0.3181027804135991,-0.4665979580635665,-0.0650994682721241,2,2,0,0,0,0,0,0,2,0,0,45.41666666666667,3.027777777777778,11.430790816326532,-1.2258616780045353,3.9673274078509992,0,0,0,88.36732386055559,1.8728e-08,1.7008e-08,1.1313e-08,-0.023671
55,1.3034,465.79,31.0,0.0001273,CSCCN(C)CC(CO)OC(=O),True,0,0,3,0,8,0,1,1,1,9.0,10,207.295,-0.1849,-0.1849,49.77,0.2400926216261849,1,5,8,13,83.24609060592107,10.104448006685086,6.239912065068585,12.739999999999998,8.343298921307444,0.875,0,0,0,0,0.2929851838315857,-0.4607621546328351,-0.0803834374967741,1,1,0,0,0,0,0,0,1,0,0,33.66666666666667,2.5897435897435903,10.01373144473839,-0.3987443310657601,3.165722513240503,0,0,0,83.24609060592107,6.1621e-08,3.8044e-08,4.0762e-08,-0.33208
56,1.3485,475.76,19.0,7.2003e-05,CCC(NC(=O)C(C)(C)OC(=O))C(C)O,True,0,0,4,0,10,0,1,0,0,8.0,9,217.265,0.2135999999999998,0.2135999999999998,75.63,0.3481002462430672,2,4,6,15,89.80441542279749,12.060477932315068,6.846571099854982,13.900000000000002,5.701348272525828,0.8,0,0,0,0,0.2936268342952412,-0.451754754188607,-0.0676752766476494,2,1,0,1,1,0,0,0,1,0,0,43.083333333333336,2.8722222222222222,11.622361111111111,-1.204305555555556,4.02569722395414,0,0,0,89.80441542279749,1.9852e-08,1.5735e-08,1.2932e-08,0.1389
57,1.4582,447.75,26.0,3.1265e-05,CCCCCNC(CO)COC(=O),True,0,0,3,0,9,0,1,0,0,10.0,11,189.255,0.3000999999999997,0.3000999999999997,58.56,0.309423793294761,2,4,9,13,79.27795120835711,9.941311299868556,6.346065214951232,12.390000000000002,9.477796312554874,0.8888888888888888,0,0,0,0,0.2926348225276108,-0.4661451000108618,-0.0859334393889622,1,1,0,1,1,0,0,0,1,0,0,33.33333333333333,2.564102564102564,9.869897443175311,-0.1230961829176118,3.1629500320686392,0,0,0,79.27795120835711,3.2287e-08,2.0152e-08,2.3349e-08,0.15614
58,1.4919,475.77,31.0,4.9566e-05,CCNC(C)C(=O)NCC(CN)OC(=O),True,0,0,3,0,9,0,3,0,0,10.0,11,217.269,-1.399099999999997,-1.399099999999997,93.45000000000002,0.430111981000511,3,5,8,15,89.53499243682563,11.681798275874712,7.150595667591544,13.86,8.191675267956287,0.7777777777777778,0,0,0,0,0.2929658325650524,-0.4613513818417727,-0.0829243116966644,2,1,1,2,3,0,0,0,1,0,0,41.333333333333336,2.7555555555555555,11.399283824640968,-0.4580772864701441,3.564478597145576,0,0,0,89.53499243682563,1.9221e-08,1.1124e-08,8.3748e-09,0.1734
59,1.3845,446.72,16.0,6.3952e-05,CC(CCOC(=O))NC(=O)CCN,True,0,0,3,0,8,0,2,0,0,10.0,11,188.22699999999995,-0.5969999999999984,-0.5969999999999984,81.42,0.4325628097988069,2,4,7,13,77.62018813882098,10.104448006685086,6.201907262607799,11.9,7.544022314808277,0.75,0,0,0,0,0.2925768131868774,-0.4678178209704534,-0.0807749113116905,2,1,1,1,2,0,0,0,1,0,0,37.0,2.8461538461538463,10.98469246031746,-0.0684230914588053,3.615935157479365,0,0,0,77.62018813882098,1.6957e-08,1.2154e-08,9.7073e-09,0.33923
60,1.4919,475.77,31.0,4.5459e-05,CCNC(C)CNC(=O)C(CO)NC(=O),True,0,0,3,0,9,0,3,0,0,10.0,11,217.269,-1.792499999999997,-1.792499999999997,90.46,0.4163502386442613,4,4,8,15,89.42565244611009,11.681798275874712,7.150595667591543,13.86,8.191675267956287,0.7777777777777778,0,0,0,0,0.2445241861045899,-0.3936792299196056,-0.090326873781865,2,0,0,3,3,0,0,0,0,0,0,42.33333333333333,2.822222222222222,11.352638416477705,-0.8645124716553292,3.832052841428062,0,0,0,89.42565244611009,1.5699e-08,1.0535e-08,6.6682e-09,0.20092
61,1.3868,448.69,19.0,6.3413e-05,CC(COC(=O)C(C)(C)OC(=O))O,True,0,0,5,0,8,0,0,0,0,8.0,9,190.195,-0.138,-0.138,72.83,0.3829227897683956,1,5,5,13,76.6382142399031,10.483127663125442,5.897882694871239,11.9,4.811985946578983,0.75,0,0,0,0,0.3495911910490252,-0.4600112910860116,-0.0629734754549443,2,2,0,0,0,0,0,0,2,0,0,40.75,3.1346153846153846,11.141944444444444,-1.2950000000000004,4.153862887649059,0,0,0,76.6382142399031,3.1056e-08,2.1875e-08,1.8029e-08,0.16541
62,1.3553,475.76,17.0,4.6862e-05,CC(CCNC(=O)C(OC(=O))C(C)C)O,True,0,0,4,0,10,0,1,0,0,9.0,10,217.265,0.0710999999999997,0.0710999999999997,75.63,0.3481002462430672,2,4,7,15,89.80441542279748,11.844934982691242,6.9852696651929325,13.900000000000002,7.225857363237215,0.8,0,0,0,0,0.2933779023099174,-0.45418753333087,-0.0723300130771056,2,1,0,1,1,0,0,0,1,0,0,42.66666666666667,2.844444444444445,11.479486016628876,-0.753241685563115,3.944053354611627,0,0,0,89.80441542279748,1.7623e-08,8.7526e-09,1.1977e-08,0.016728
63,1.492,477.78,17.0,5.9261e-05,COCC(C)(CO)NCCC(C)OC(=O),True,0,0,4,0,10,0,1,0,0,10.0,11,219.281,-0.0749999999999999,-0.0749999999999999,67.78999999999999,0.3091467112973764,2,5,9,15,90.7564385522606,11.734204518682008,7.075827365456817,14.35,7.616924781864601,0.9,0,0,0,0,0.2928432299105726,-0.4648327147740811,-0.0839524494062156,1,1,0,1,1,0,0,0,2,0,0,39.08333333333333,2.605555555555555,10.031366996274327,-0.4348720946712017,3.1716580424386183,0,0,0,90.7564385522606,3.823e-08,2.0163e-08,2.6008e-08,-0.2662
64,1.4276,463.75,19.0,9.2019e-05,COCC(CNC(C)C(C)OC(=O))O,True,0,0,4,0,9,0,1,0,0,10.0,11,205.254,-0.4666999999999991,-0.4666999999999991,67.79,0.3302737096475587,2,5,8,14,84.39149643786398,10.974691494688164,6.612590865130759,13.35,7.726003107965375,0.8888888888888888,0,0,0,0,0.2929002345702905,-0.463233551830093,-0.0857728506160381,1,1,0,1,1,0,0,0,2,0,0,37.5,2.6785714285714284,10.040966903366796,-0.5362211829176118,3.288043086371063,0,0,0,84.39149643786398,5.7366e-08,3.2615e-08,3.4987e-08,-0.10033
65,1.3424,476.75,19.0,6.0266e-05,O=C(O)CCCN(CCNC(=O))CCO,True,0,0,4,0,9,0,2,0,0,10.0,11,218.253,-1.108499999999999,-1.108499999999999,89.87,0.4117698267606859,3,4,10,15,88.8799955012934,11.518661569058182,7.2019072626078,13.86,9.416378045555534,0.7777777777777778,0,0,0,0,0.3028894204360992,-0.4812297919062522,-0.0944306139396636,2,1,0,1,1,0,0,0,0,0,0,44.66666666666666,2.9777777777777774,10.272460474930712,-0.8148472274712348,3.9405166458889536,0,0,0,88.8799955012934,2.4039e-08,1.0652e-08,1.8529e-08,-0.15836
66,1.4636,483.69,19.0,5.9794e-05,CC(OC(=O))C(=O)NC(CO)CC(F)F,True,0,0,4,0,8,2,1,0,2,9.0,10,225.191,-0.3198000000000001,-0.3198000000000001,75.63000000000001,0.3358482354978663,2,4,7,15,85.40560199985673,11.844934982691242,7.006437715248111,13.76,7.104816923909403,0.75,0,0,0,0,0.293357411115642,-0.4547692078090017,-0.0693355600630664,2,1,0,1,1,0,0,0,1,0,0,54.66666666666666,3.644444444444445,11.921636196145124,-2.620606051062401,5.271743394442434,0,0,0,85.40560199985673,2.7786e-08,1.1356e-08,1.0405e-08,-0.14709
67,1.4631,459.77,17.0,3.1806e-05,CC(CN)C(=O)N(C)C(C)CNC(=O),True,0,0,2,0,9,0,3,0,0,9.0,10,201.27,-0.825899999999999,-0.825899999999999,75.43,0.3747702091717594,2,3,6,14,84.63141869391407,11.137828201504696,6.540111220059325,12.9,6.36835728120355,0.7777777777777778,0,0,0,0,0.2262186275145744,-0.356621272529095,-0.0785115031871056,2,0,1,1,2,0,0,0,0,0,0,37.833333333333336,2.702380952380953,11.608476001511717,-0.1678878495842786,3.606941439152018,0,0,0,84.63141869391407,1.0352e-08,6.1894e-09,5.3569e-09,0.21665
68,1.3363,477.73,19.0,3.6641e-05,CCC(CO)NCC(OC(=O))C(=O)OC,True,0,0,5,0,9,0,1,0,0,8.0,9,219.237,-0.9384999999999992,-0.9384999999999992,84.86,0.3870697008260467,2,6,8,15,88.55301853790776,11.681798275874712,7.188600470052329,13.86,8.191675267956287,0.7777777777777778,0,0,0,0,0.3480251870307893,-0.4662372925763602,-0.0773983909486604,2,2,0,1,1,0,0,0,2,0,0,44.33333333333333,2.9555555555555557,11.082499055177626,-0.9647222222222228,3.901847194878424,0,0,0,88.55301853790776,2.1686e-08,1.3859e-08,1.4123e-08,0.11488
69,1.426,477.78,16.0,0.00011577,COCC(CCO)NC(C)CCOC(=O),True,0,0,4,0,10,0,1,0,0,10.0,11,219.281,-0.0749999999999999,-0.0749999999999999,67.78999999999999,0.3091467112973764,2,5,10,15,90.7564385522606,11.518661569058182,7.239912065068584,14.35,9.888066505602836,0.9,0,0,0,0,0.2925765011598759,-0.467837880357379,-0.0873775938291289,1,1,0,1,1,0,0,0,2,0,0,38.66666666666666,2.577777777777777,9.917854759978676,0.1374845679012346,3.0803518974273367,0,0,0,90.7564385522606,6.0077e-08,2.7176e-08,4.4208e-08,0.027826
70,1.3553,475.76,17.0,1.1722e-05,CC(CN(C)C(=O)CC(C)(C)OC(=O))O,True,0,0,4,0,10,0,1,0,0,9.0,10,217.265,0.1673,0.1673,66.84,0.3076427404321911,1,4,6,15,90.01438690939281,12.060477932315068,6.78169284385652,13.900000000000002,5.701348272525828,0.8,0,0,0,0,0.2931244235623783,-0.4613282472838315,-0.0659331780438304,2,1,0,0,0,0,0,0,1,0,0,42.75,2.85,11.587847222222225,-0.7998143424036281,3.957722597534111,0,0,0,90.01438690939281,1.0671e-08,6.1175e-09,6.7085e-09,-0.58549
71,1.4631,459.77,17.0,5.9473e-05,CC(CNC(=O))CNC(=O)C(C)(C)N,True,0,0,2,0,9,0,3,0,0,9.0,10,201.27,-0.7779999999999982,-0.7779999999999982,84.22,0.4184428876633378,3,3,6,14,84.42144720731874,11.19023444431199,6.375227325552201,12.9,5.592496341125747,0.7777777777777778,0,0,0,0,0.239019278537223,-0.3583429231152972,-0.0820605534605639,2,0,1,2,3,0,0,0,0,0,0,38.24999999999999,2.7321428571428568,11.316767290249434,-0.8493971639581757,3.578420393703852,0,0,0,84.42144720731874,1.5656e-08,1.3791e-08,7.9302e-09,0.22893
72,1.3231,462.72,31.0,1.0431e-05,CCCCCC(O)C(OC(=O))C(=O)O,True,0,0,5,0,9,0,0,0,0,9.0,10,204.222,0.5537999999999998,0.5537999999999998,83.83,0.410484668644906,2,4,8,14,82.68384487698886,10.974691494688164,6.629427617536365,12.9,7.3176284871383475,0.7777777777777778,0,0,0,0,0.3472789004754594,-0.4784282627343998,-0.0787855863432498,2,2,0,0,0,0,0,0,1,0,0,43.83333333333333,3.1309523809523805,10.51967931153943,-1.440410997732427,4.341628155886231,0,0,0,82.68384487698886,1.252e-08,1.139e-08,7.5634e-09,0.23541
73,1.4086,432.74,17.0,9.0529e-05,CC(CCN(C)CCN)OC(=O),True,0,0,2,0,8,0,2,0,0,9.0,10,174.244,-0.1714999999999999,-0.1714999999999999,55.56,0.3188632033240742,1,4,7,12,73.66863752537253,9.397341225498538,5.7019072626078,11.39,7.061537730446052,0.875,0,0,0,0,0.2928432310918937,-0.4648325514898085,-0.0824928384818811,1,1,1,0,1,0,0,0,1,0,0,29.83333333333333,2.486111111111111,9.929837884227766,0.0025226757369611,2.748462411417983,0,0,0,73.66863752537253,3.8469e-08,1.4926e-08,2.1418e-08,-0.020913
74,1.4784,477.73,31.0,5.7798e-05,CC(C)N(CC(=O)O)CC(CO)OC(=O),True,0,0,5,0,9,0,1,0,0,8.0,9,219.237,-0.6846999999999996,-0.6846999999999996,87.07000000000002,0.3971501160844202,2,5,8,15,88.4436785471922,11.844934982691242,7.006437715248111,13.86,7.191243271437181,0.7777777777777778,0,0,0,0,0.3172145051806285,-0.4802856866557468,-0.0838552365595511,2,2,0,0,0,0,0,0,1,0,0,46.33333333333333,3.088888888888889,10.527330876795162,-0.9523214285714284,4.117767216868861,0,0,0,88.4436785471922,3.101e-08,3.104e-08,1.8384e-08,0.095729
75,1.4125,459.77,16.0,9.0054e-05,CC(C)(CCC(=O)NCCN)NC(=O),True,0,0,2,0,9,0,3,0,0,10.0,11,201.27,-0.6338999999999981,-0.6338999999999981,84.22,0.4184428876633377,3,3,7,14,84.42144720731874,11.02709773749546,6.515167193676995,12.9,6.36835728120355,0.7777777777777778,0,0,0,0,0.219629041241128,-0.354836248566205,-0.0834181532255872,2,0,1,2,3,0,0,0,0,0,0,37.91666666666666,2.7083333333333326,11.170096371882089,-0.3315430130385486,3.549087923973296,0,0,0,84.42144720731874,2.1281e-08,1.9222e-08,1.0854e-08,0.38025
76,1.3553,475.76,17.0,3.0274e-05,CC(COC(=O))N(C)C(=O)CC(C)(C)O,True,0,0,4,0,10,0,1,0,0,9.0,10,217.265,0.1673,0.1673,66.84,0.3076427404321912,1,4,6,15,90.01438690939281,12.060477932315068,6.775874226943092,13.900000000000002,5.701348272525828,0.8,0,0,0,0,0.2926515955817636,-0.4657186822211763,-0.0676661688038678,2,1,0,0,0,0,0,0,1,0,0,42.75,2.85,11.58530470521542,-1.017282179075334,3.9670036431375806,0,0,0,90.01438690939281,2.3744e-08,1.5432e-08,1.179e-08,0.0048397
77,1.3752,474.78,14.0,6.7598e-05,CCC(CNC(=O)CNCCNC(=O))N,True,0,0,2,0,9,0,4,0,0,12.0,13,216.285,-1.824499999999997,-1.824499999999997,96.25,0.4450146797050189,4,4,9,15,89.97130939092679,11.518661569058182,7.201907262607799,13.86,9.416378045555534,0.7777777777777778,0,0,0,0,0.2335137585826159,-0.3574018846956629,-0.0924797874768954,2,0,1,3,4,0,0,0,0,0,0,40.0,2.6666666666666665,11.177002551020408,-0.0787008692365831,3.4192204465624942,0,0,0,89.97130939092679,1.5274e-08,1.267e-08,1.0119e-08,0.4152
78,1.4542,479.77,26.0,0.00010654,CC(CO)(COC(=O))CSCC(N)=O,True,0,0,4,0,8,0,1,1,1,9.0,10,221.278,-0.6234999999999999,-0.6234999999999999,89.62,0.4050108912770362,2,5,8,14,86.9876697327742,11.02709773749546,6.537822562996032,13.25,6.66655468959957,0.75,0,0,0,0,0.2925977045980692,-0.4671938451363305,-0.0846263338830526,2,1,1,0,1,0,0,0,1,0,0,42.25,3.017857142857143,10.438988173973293,-0.5128703703703703,3.908852704068025,0,0,0,86.9876697327742,2.8427e-08,1.8756e-08,1.3407e-08,0.18326
79,1.4125,459.77,16.0,4.5985e-05,CC(CNC(=O))CNC(=O)CC(C)N,True,0,0,2,0,9,0,3,0,0,10.0,11,201.27,-0.7779999999999982,-0.7779999999999982,84.22,0.4184428876633378,3,3,7,14,84.42144720731874,10.974691494688164,6.557749310264367,12.9,7.3176284871383475,0.7777777777777778,0,0,0,0,0.221056101073693,-0.358342923154864,-0.085116030185433,2,0,1,2,3,0,0,0,0,0,0,37.83333333333333,2.702380952380952,11.150656179138322,-0.1125867924330228,3.523393517504698,0,0,0,84.42144720731874,1.4379e-08,7.0539e-09,8.3409e-09,0.080602
80,1.4418,461.74,19.0,2.8958e-05,CC(O)C(=O)N(C)CC(C)(C)OC(=O),True,0,0,4,0,9,0,1,0,0,8.0,9,203.238,-0.2228000000000005,-0.2228000000000005,66.84,0.3288755055649042,1,4,5,14,83.64944479499619,11.35337115112852,6.298529596262129,12.9,4.95024333881867,0.7777777777777778,0,0,0,0,0.2931759746956416,-0.4599865232824853,-0.0658021798012922,2,1,0,0,0,0,0,0,1,0,0,41.25,2.946428571428572,11.256809334845048,-1.0351563681027969,4.014611233463976,0,0,0,83.64944479499619,1.6573e-08,1.1906e-08,8.5785e-09,0.071177
81,1.4087,445.74,19.0,3.5884e-05,CCC(NC(=O))C(=O)NCC(C)N,True,0,0,2,0,8,0,3,0,0,8.0,9,187.243,-1.0255999999999983,-1.0255999999999983,84.22,0.4497898452812656,3,3,6,13,78.05650509292212,10.267584713501616,6.112590865130759,11.9,6.419740400216335,0.75,0,0,0,0,0.2421114985613327,-0.3527720076490656,-0.0852253992057258,2,0,1,2,3,0,0,0,0,0,0,36.333333333333336,2.794871794871795,11.280601851851852,-0.4479166666666672,3.6988132927301662,0,0,0,78.05650509292212,1.2009e-08,5.7213e-09,6.1548e-09,0.34089
82,1.4303,420.64,31.0,3.8396e-05,CC(O)C(NC(=O))C(O)=NO,True,0,0,4,0,5,0,2,0,0,6.0,7,162.145,-1.1724999999999997,-1.1724999999999997,102.15,0.6299916741188443,4,4,4,11,63.14246601099392,8.85337115112852,5.129427617536365,9.7,4.505397851340728,0.6,0,0,0,0,0.2480809920525291,-0.4927142109932201,-0.1213054911672787,1,0,0,1,1,0,0,0,0,0,0,38.83333333333333,3.53030303030303,9.870130385487528,-1.0578703703703705,4.208924736047615,0,0,0,63.14246601099392,1.0565e-08,9.2849e-09,7.9945e-09,0.3212
83,1.4707,457.75,19.0,4.6864e-05,CC#CCC(COC(=O))NCC(C)O,True,0,0,3,0,10,0,1,0,0,8.0,9,199.25,-0.0881999999999997,-0.0881999999999997,58.56,0.2939021329987453,2,4,7,14,84.64211871461299,10.811554787871634,6.701907262607799,12.95,8.543908856457119,0.7,0,0,0,0,0.2926339143325747,-0.4662029625722431,-0.0789956513346778,1,1,0,1,1,0,0,0,1,0,0,37.16666666666667,2.654761904761905,9.985821601788864,-0.4135955215419502,3.1232758126600664,0,0,0,84.64211871461299,4.1752e-08,2.2767e-08,2.8643e-08,-0.36724
84,1.4138,449.68,31.0,3.8299e-05,CN(CC(=O)O)CC(COC(=O))O,True,0,0,5,0,7,0,1,0,0,9.0,10,191.183,-1.4632999999999994,-1.4632999999999994,87.07000000000001,0.4554275223215454,2,5,7,13,75.713794318399,10.267584713501616,6.057749310264367,11.86,6.384129941056816,0.7142857142857143,0,0,0,0,0.3171942152158428,-0.4802859262706044,-0.0918030067572545,2,2,0,0,0,0,0,0,1,0,0,43.0,3.3076923076923075,10.19453191924918,-0.9666613651633492,4.248313699548816,0,0,0,75.713794318399,2.1748e-08,1.7064e-08,1.5214e-08,0.21278
85,1.3575,461.74,26.0,4.7921e-05,CC(C)C(=O)NC(C)(CO)COC(=O),True,0,0,4,0,9,0,1,0,0,8.0,9,203.238,-0.3173999999999999,-0.3173999999999999,75.63,0.3721252915301272,2,4,6,14,83.43947330840086,11.190234444311992,6.448506165518992,12.9,5.592496341125747,0.7777777777777778,0,0,0,0,0.2926637584402043,-0.4653199437648848,-0.0751404784668682,2,1,0,1,1,0,0,0,1,0,0,41.25,2.946428571428572,11.314378779289497,-0.9005324074074075,4.002962713306113,0,0,0,83.43947330840086,2.0254e-08,1.428e-08,8.9316e-09,0.21691
86,1.4811,475.76,26.0,4.799e-05,CC(OC(=O))C(CO)NC(=O)C(C)(C)C,True,0,0,4,0,10,0,1,0,0,8.0,9,217.265,0.0710999999999992,0.0710999999999992,75.63,0.3481002462430673,2,4,5,15,89.80441542279746,12.060477932315068,6.823915730535946,13.900000000000002,5.701348272525828,0.8,0,0,0,0,0.2929202832752843,-0.4625988930261817,-0.0718721746325309,2,1,0,1,1,0,0,0,1,0,0,43.083333333333336,2.8722222222222222,11.576485260770976,-0.5676620370370373,3.96111822510336,0,0,0,89.80441542279746,2.2409e-08,1.435e-08,8.6332e-09,-0.2074
87,1.3687,433.73,19.0,5.5146e-05,CC(CN(C)C(C)CO)OC(=O),True,0,0,3,0,8,0,1,0,0,8.0,9,175.22799999999998,-0.1395000000000001,-0.1395000000000001,49.77,0.2840299495514416,1,4,6,12,73.12298058055583,9.560477932315068,5.612590865130758,11.39,5.967660653459891,0.875,0,0,0,0,0.2928899681144843,-0.4635178968642474,-0.0809297577439201,1,1,0,0,0,0,0,0,1,0,0,32.166666666666664,2.680555555555556,9.946039698286722,-0.1236111111111115,3.254126339518194,0,0,0,73.12298058055583,3.2024e-08,2.082e-08,2.8429e-08,0.21813
